# VELOCITY:     AVE_POFV:        ERROR:
     1.53206    0.440017    0.442789    0.025089
     1.76777    0.544688    0.419017   0.0188118
     2.00347    0.380777     0.41793   0.0143229
     2.23917    0.484211    0.354416   0.0225313
     2.47487    0.280662    0.313084   0.0286243
     2.71058    0.277834     0.23593   0.0222892
     2.94628    0.143405    0.197482   0.0165688
     3.18198    0.101273    0.167343   0.0130315
     3.41768   0.0988575    0.118791   0.0104983
     3.65339   0.0566864   0.0576473   0.0089778
     3.88909   0.0140046   0.0449511  0.00925107
     4.12479  0.00161063    0.032468  0.00610162
     4.36049           0   0.0207871   0.0047376
     4.59619           0   0.0111732  0.00361087
      4.8319           0  0.00422149  0.00185092
      5.0676           0 0.000622496 0.000365268
      5.3033           0 0.000300671 0.000225459
       5.539           0 0.000311248  0.00027198
     5.77471           0 0.000433632 0.000363753
     6.01041           0  5.1371e-05 4.93557e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00595148  0.00493151  0.00100122
    0.353553   0.0484761   0.0643804  0.00714847
    0.589256   0.0869545    0.174567    0.015822
    0.824958    0.179605    0.314772   0.0246692
     1.06066    0.368108    0.376251   0.0206072
     1.29636      0.4519    0.449282   0.0255956
     1.53206    0.468615    0.444634   0.0233647
     1.76777    0.603398    0.432187   0.0215916
     2.00347     0.52373    0.425487    0.015163
     2.23917    0.535398    0.367343   0.0243496
     2.47487    0.287792    0.311277   0.0266366
     2.71058    0.302288     0.24067   0.0211951
     2.94628    0.222346    0.199258   0.0154802
     3.18198    0.104593     0.16286   0.0128483
     3.41768   0.0163224    0.111472   0.0120323
     3.65339   0.0258094   0.0553732  0.00861974
     3.88909   0.0100173   0.0424559  0.00892045
     4.12479  0.00133565   0.0302442  0.00605747
     4.36049           0   0.0193023  0.00462603
     4.59619           0   0.0103751  0.00344002
      4.8319           0  0.00391995   0.0017431
      5.0676           0 0.000578032 0.000341873
      5.3033           0 0.000279195 0.000210375
       5.539           0 0.000289016  0.00025346
     5.77471           0 0.000402658 0.000339087
     6.01041           0 4.77016e-05 4.59665e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851 0.000471405  0.00463417 0.000977628
    0.353553    0.036966   0.0625528  0.00690158
    0.589256   0.0832422    0.168479   0.0158955
    0.824958    0.151498    0.303887   0.0253123
     1.06066    0.353278    0.374719   0.0192902
     1.29636    0.377752    0.444514   0.0243294
     1.53206    0.663247    0.459208   0.0259575
     1.76777     0.58191    0.442168   0.0223405
     2.00347    0.535653    0.432832   0.0158312
     2.23917    0.494405    0.375814   0.0241548
     2.47487    0.364887    0.314851   0.0250995
     2.71058    0.249412    0.241253   0.0197901
     2.94628    0.166347    0.197064   0.0146028
     3.18198    0.124529    0.160305   0.0122433
     3.41768   0.0570596    0.107844   0.0117642
     3.65339   0.0016892   0.0517943  0.00875662
     3.88909 0.000294628   0.0396451  0.00875739
     4.12479           0    0.028228   0.0059798
     4.36049           0   0.0180155  0.00449304
     4.59619           0  0.00968343  0.00327949
      4.8319           0  0.00365862  0.00164637
      5.0676           0 0.000539496 0.000321246
      5.3033           0 0.000260582 0.000197172
       5.539           0 0.000269748 0.000237293
     5.77471           0 0.000375814 0.000317542
     6.01041           0 4.45215e-05 4.30119e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851    0.029286  0.00617491  0.00175087
    0.353553    0.077821    0.063507  0.00653587
    0.589256     0.15794     0.16782   0.0149157
    0.824958    0.245995    0.300269   0.0239875
     1.06066    0.342161    0.372685   0.0181916
     1.29636    0.369719    0.439839   0.0232536
     1.53206    0.529564    0.463605   0.0247048
     1.76777     0.49963     0.44576   0.0212309
     2.00347    0.548322     0.44005   0.0164049
     2.23917    0.432415    0.379352   0.0229027
     2.47487    0.347955     0.31692   0.0236159
     2.71058    0.240456    0.241203   0.0185533
     2.94628    0.155858    0.194489   0.0139154
     3.18198    0.130088    0.158416   0.0116228
     3.41768    0.075464     0.10582   0.0112017
     3.65339   0.0206829   0.0498498  0.00842245
     3.88909  0.00306413   0.0373588  0.00850326
     4.12479   0.0219989   0.0278386  0.00561872
     4.36049    0.010253   0.0175304  0.00423834
     4.59619  0.00396765   0.0093262  0.00309391
      4.8319           0  0.00342996  0.00155927
      5.0676           0 0.000505778 0.000302933
      5.3033           0 0.000244296  0.00018552
       5.539           0 0.000252889 0.000223061
     5.77471           0 0.000352326 0.000298563
     6.01041           0 4.17389e-05 4.04136e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00516581  0.00611555  0.00164888
    0.353553   0.0289128   0.0614721  0.00646044
    0.589256    0.147059    0.166599   0.0140882
    0.824958    0.301188    0.300323   0.0225765
     1.06066    0.355144    0.371653   0.0171507
     1.29636    0.430628    0.439297    0.021892
     1.53206    0.487648     0.46502    0.023292
     1.76777    0.552388    0.452032    0.020888
     2.00347    0.502714    0.443736   0.0158486
     2.23917    0.463528    0.384303   0.0220843
     2.47487    0.329708    0.317672   0.0222387
     2.71058    0.242164     0.24126    0.017462
     2.94628    0.202625    0.194967   0.0131051
     3.18198   0.0858545    0.154148   0.0116966
     3.41768   0.0624022    0.103266     0.01083
     3.65339   0.0170491   0.0479203  0.00814502
     3.88909  0.00822994   0.0356453  0.00817388
     4.12479 0.000962451   0.0262577  0.00550614
     4.36049   0.0158313   0.0174304   0.0039902
     4.59619  0.00184633  0.00888621  0.00294304
      4.8319  0.00159099  0.00332178  0.00147129
      5.0676           0 0.000476026  0.00028657
      5.3033           0 0.000229925 0.000175163
       5.539           0 0.000238013 0.000210435
     5.77471           0 0.000331601 0.000281719
     6.01041           0 3.92837e-05 3.81108e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00375159  0.00598422   0.0015625
    0.353553   0.0769175   0.0623302  0.00615825
    0.589256    0.156644    0.166046   0.0133164
    0.824958    0.398455    0.305775   0.0219707
     1.06066    0.264988    0.365727   0.0171912
     1.29636    0.382054    0.436117   0.0209055
     1.53206    0.451841    0.464288   0.0220095
     1.76777    0.611038    0.460866   0.0215145
     2.00347    0.614515    0.453224   0.0175802
     2.23917    0.349448    0.382367   0.0209421
     2.47487    0.243638    0.313559   0.0213802
     2.71058    0.266167    0.242643   0.0165467
     2.94628    0.132052    0.191472   0.0128347
     3.18198    0.126435    0.152608   0.0111477
     3.41768   0.0942023    0.102763   0.0102401
     3.65339   0.0275182   0.0467869  0.00777099
     3.88909   0.0236881   0.0349811  0.00774673
     4.12479   0.0192883   0.0258705  0.00521384
     4.36049           0   0.0164621  0.00388425
     4.59619           0  0.00839253  0.00282064
